id,answer_count,comment_count,creation_date,score,view_count
67866745,1,6,2021-06-07 06:17:10.5 UTC,0,89
68049021,1,6,2021-06-19 17:00:25.487 UTC,0,1681
68114810,0,7,2021-06-24 11:23:24.287 UTC,0,100
67837232,0,7,2021-06-04 12:27:15.31 UTC,0,109
68044504,0,7,2021-06-19 07:15:03.803 UTC,0,113
67948976,1,7,2021-06-12 12:42:46.483 UTC,2,229
68136767,1,8,2021-06-25 20:31:39.697 UTC,0,277
68121215,0,8,2021-06-24 18:43:19.203 UTC,0,182
67974040,1,9,2021-06-14 16:35:16.367 UTC,1,58
68063280,0,9,2021-06-21 06:31:05.997 UTC,0,60
67923885,1,9,2021-06-10 15:06:18.593 UTC,0,495
68148494,0,15,2021-06-27 06:11:28.33 UTC,2,143
70154684,0,0,2021-11-29 12:30:34.937 UTC,0,6
70081813,0,0,2021-11-23 13:31:25.263 UTC,0,7
70187249,0,0,2021-12-01 15:49:18.047 UTC,0,7
70190525,0,0,2021-12-01 20:00:54.74 UTC,0,7
70171924,3,0,2021-11-30 15:32:56.867 UTC,0,263
69961519,0,0,2021-11-14 08:42:20.39 UTC,0,8
69991926,0,0,2021-11-16 15:31:01.53 UTC,-1,8
70034233,1,0,2021-11-19 11:36:49.92 UTC,0,8
70050472,0,0,2021-11-20 22:49:51.637 UTC,0,8
70074292,0,0,2021-11-23 01:19:07.42 UTC,0,8
70079400,0,0,2021-11-23 10:40:23.307 UTC,0,8
70150952,0,0,2021-11-29 07:21:13.88 UTC,0,8
70152294,0,0,2021-11-29 09:24:04.103 UTC,0,8
70187362,1,0,2021-12-01 15:57:21.6 UTC,0,8
70061109,0,0,2021-11-22 05:08:23.66 UTC,0,9
70147497,0,0,2021-11-28 21:12:52.973 UTC,0,9
70178892,0,0,2021-12-01 03:44:53.703 UTC,0,9
70180283,0,0,2021-12-01 07:12:33.28 UTC,0,9
70010799,0,0,2021-11-17 19:59:54.353 UTC,1,10
70111885,0,0,2021-11-25 13:22:20.94 UTC,1,10
70127240,1,0,2021-11-26 16:12:50.983 UTC,0,10
70142849,0,0,2021-11-28 11:16:09.283 UTC,0,10
70003325,0,0,2021-11-17 11:11:16.47 UTC,0,11
70097192,0,0,2021-11-24 13:43:36.063 UTC,0,11
70124105,0,0,2021-11-26 12:02:52.44 UTC,0,11
69917659,0,0,2021-11-10 17:26:11.7 UTC,0,12
69933202,0,0,2021-11-11 18:29:21.293 UTC,0,12
69937044,0,0,2021-11-12 01:51:22.45 UTC,0,12
70022765,0,0,2021-11-18 15:43:30.933 UTC,0,12
70087970,0,0,2021-11-23 21:20:28.757 UTC,1,12
70110170,0,0,2021-11-25 11:18:37.83 UTC,0,12
70165598,0,0,2021-11-30 07:14:52.513 UTC,0,12
70185416,0,0,2021-12-01 13:51:05.84 UTC,0,12
70188586,0,0,2021-12-01 17:21:22.41 UTC,0,12
69964642,0,0,2021-11-14 15:48:46.697 UTC,0,13
70020128,0,0,2021-11-18 12:47:24.507 UTC,0,13
70022306,0,0,2021-11-18 15:14:03.393 UTC,0,13
70037737,0,0,2021-11-19 16:08:25.58 UTC,0,13
70042117,0,0,2021-11-19 23:50:16.553 UTC,0,13
70075876,0,0,2021-11-23 05:36:28.603 UTC,1,13
70098284,0,0,2021-11-24 14:55:37.99 UTC,0,13
70110605,1,0,2021-11-25 11:50:46.973 UTC,0,13
70122909,0,0,2021-11-26 10:25:47.473 UTC,0,13
70139758,0,0,2021-11-28 00:26:16.44 UTC,0,13
70152258,0,0,2021-11-29 09:21:09.303 UTC,1,13
69930301,0,0,2021-11-11 14:48:22.77 UTC,0,14
69942344,0,0,2021-11-12 11:38:10.787 UTC,0,14
69949141,0,0,2021-11-12 21:16:16.343 UTC,1,14
70170969,0,0,2021-11-30 14:25:41.913 UTC,0,14
69995621,1,0,2021-11-16 20:24:32.123 UTC,0,15
70026743,0,0,2021-11-18 21:06:42.583 UTC,0,15
70026970,2,0,2021-11-18 21:29:43.62 UTC,0,15
70096648,0,0,2021-11-24 13:06:22.003 UTC,0,15
70116689,0,0,2021-11-25 20:04:51.477 UTC,0,15
70161604,0,0,2021-11-29 21:36:50.367 UTC,0,15
69999393,1,0,2021-11-17 05:36:39.297 UTC,0,16
70015749,1,0,2021-11-18 07:07:16.497 UTC,0,16
70019374,1,0,2021-11-18 11:53:36.243 UTC,0,16
70050736,1,0,2021-11-20 23:36:51.933 UTC,0,16
70074342,0,0,2021-11-23 01:31:17.59 UTC,0,16
70078410,1,0,2021-11-23 09:34:21.157 UTC,0,16
70097662,0,0,2021-11-24 14:13:39.873 UTC,0,16
70113838,0,0,2021-11-25 15:40:50.26 UTC,0,16
70187672,0,0,2021-12-01 16:18:08.49 UTC,0,16
69915493,1,0,2021-11-10 14:56:42.117 UTC,1,17
70005131,0,0,2021-11-17 13:18:34.787 UTC,0,17
70048105,1,0,2021-11-20 17:06:21.95 UTC,0,17
70055402,0,0,2021-11-21 14:25:22.297 UTC,0,17
70102578,1,0,2021-11-24 20:33:51.21 UTC,0,17
69935504,1,0,2021-11-11 22:07:17.433 UTC,0,18
69991586,0,0,2021-11-16 15:09:34.37 UTC,0,18
70000445,0,0,2021-11-17 07:38:11.953 UTC,0,18
70088600,1,0,2021-11-23 22:25:31.96 UTC,1,18
70122763,0,0,2021-11-26 10:15:10.97 UTC,0,18
70183194,0,0,2021-12-01 11:14:42.747 UTC,0,18
69948126,0,0,2021-11-12 19:25:21.897 UTC,1,19
69962400,1,0,2021-11-14 11:09:43.68 UTC,0,19
70023688,1,0,2021-11-18 16:47:45.693 UTC,0,19
70099814,0,0,2021-11-24 16:41:46.117 UTC,0,19
70110611,0,0,2021-11-25 11:51:00.523 UTC,1,19
70150751,0,0,2021-11-29 06:53:45.76 UTC,0,19
69938026,0,0,2021-11-12 04:37:56.957 UTC,1,20
69948394,1,0,2021-11-12 19:53:41.347 UTC,1,20
69993383,0,0,2021-11-16 17:11:08.473 UTC,0,20
70040961,1,0,2021-11-19 21:11:30.167 UTC,0,20
70070552,0,0,2021-11-22 18:16:16.653 UTC,1,20
70125955,1,0,2021-11-26 14:27:30.9 UTC,0,20
70139542,1,0,2021-11-27 23:32:42.07 UTC,0,20
70171992,0,0,2021-11-30 15:36:48.327 UTC,0,20
70173135,1,0,2021-11-30 16:55:09.093 UTC,0,20
69954272,1,0,2021-11-13 12:32:07.427 UTC,0,21
69973263,0,0,2021-11-15 10:56:47.137 UTC,0,21
69986581,1,0,2021-11-16 09:25:54.347 UTC,1,21
70068956,2,0,2021-11-22 16:15:04.113 UTC,1,21
70097093,1,0,2021-11-24 13:37:04.52 UTC,0,21
70139875,0,0,2021-11-28 00:53:14.843 UTC,-1,21
70159372,0,0,2021-11-29 18:10:04.993 UTC,0,21
70159519,1,0,2021-11-29 18:22:22.57 UTC,0,21
70185004,1,0,2021-12-01 13:23:42.533 UTC,0,21
69924975,0,0,2021-11-11 08:06:05.24 UTC,0,22
69941749,1,0,2021-11-12 10:52:39.35 UTC,0,22
69971521,2,0,2021-11-15 08:42:58.66 UTC,1,22
69972377,0,0,2021-11-15 09:52:36.587 UTC,1,22
69986437,1,0,2021-11-16 09:15:30.39 UTC,0,22
70003283,1,0,2021-11-17 11:07:38.94 UTC,0,22
70032382,2,0,2021-11-19 09:12:05.863 UTC,0,22
70171017,1,0,2021-11-30 14:30:08.383 UTC,0,22
70184879,1,0,2021-12-01 13:15:21.51 UTC,0,22
70188465,1,0,2021-12-01 17:12:35.86 UTC,0,22
69918733,1,0,2021-11-10 18:51:47.283 UTC,0,23
69982218,0,0,2021-11-15 23:40:49.863 UTC,0,23
69986287,2,0,2021-11-16 09:02:44.587 UTC,0,23
69987381,0,0,2021-11-16 10:22:52.577 UTC,1,23
69996302,1,0,2021-11-16 21:35:00.163 UTC,0,23
70021528,1,0,2021-11-18 14:23:41.103 UTC,0,23
70025891,2,0,2021-11-18 19:51:17.12 UTC,1,23
70045360,0,0,2021-11-20 11:13:04.153 UTC,0,23
70052685,1,0,2021-11-21 07:34:05.233 UTC,0,23
70076851,1,0,2021-11-23 07:24:59.463 UTC,1,23
70079530,1,0,2021-11-23 10:49:20.207 UTC,0,23
70099330,1,0,2021-11-24 16:08:29.723 UTC,0,23
70155162,1,0,2021-11-29 13:06:08.123 UTC,0,23
70183784,0,0,2021-12-01 11:58:33.683 UTC,0,23
69915779,0,0,2021-11-10 15:15:37.223 UTC,0,24
69927743,1,0,2021-11-11 11:44:16.527 UTC,0,24
69952840,0,0,2021-11-13 08:59:05.683 UTC,0,24
69953350,0,0,2021-11-13 10:20:32.333 UTC,0,24
69988731,0,0,2021-11-16 11:56:37.323 UTC,0,24
70002233,1,0,2021-11-17 09:57:04.723 UTC,0,24
70006671,1,0,2021-11-17 14:54:44.127 UTC,0,24
70016257,0,0,2021-11-18 07:54:08.843 UTC,0,24
70077770,0,0,2021-11-23 08:44:38.85 UTC,0,24
70119409,1,0,2021-11-26 03:49:32.837 UTC,1,24
70143266,0,0,2021-11-28 12:10:44.9 UTC,1,24
70146574,1,0,2021-11-28 19:03:58.297 UTC,2,24
70147825,1,0,2021-11-28 21:58:50.167 UTC,2,24
70015947,1,0,2021-11-18 07:25:47.103 UTC,0,25
70033997,2,0,2021-11-19 11:15:41.65 UTC,1,25
70058901,1,0,2021-11-21 21:54:30.13 UTC,0,25
70091191,1,0,2021-11-24 05:38:04.743 UTC,0,25
70151731,1,0,2021-11-29 08:33:23.76 UTC,0,25
70184129,1,0,2021-12-01 12:22:25.22 UTC,1,25
69929466,1,0,2021-11-11 13:54:17.603 UTC,0,26
69944137,2,0,2021-11-12 14:03:33.473 UTC,0,26
69971457,0,0,2021-11-15 08:36:39.09 UTC,0,26
69988380,0,0,2021-11-16 11:32:35.473 UTC,1,26
70185066,2,0,2021-12-01 13:27:52.91 UTC,1,26
69915683,0,0,2021-11-10 15:09:16.177 UTC,2,27
69935971,1,0,2021-11-11 22:59:33.923 UTC,1,27
69941331,0,0,2021-11-12 10:23:15.05 UTC,0,27
70098038,0,0,2021-11-24 14:39:08.383 UTC,0,27
70104688,0,0,2021-11-25 00:57:11.11 UTC,0,27
69965424,1,0,2021-11-14 17:19:44.83 UTC,0,28
70015286,0,0,2021-11-18 06:10:03.463 UTC,2,28
70107584,0,0,2021-11-25 07:59:50.467 UTC,1,28
69978353,1,0,2021-11-15 17:20:02.49 UTC,1,29
70171586,1,0,2021-11-30 15:07:58.28 UTC,0,29
69936723,1,0,2021-11-12 00:55:35.243 UTC,1,30
69947387,1,0,2021-11-12 18:14:50.95 UTC,1,30
69970932,2,0,2021-11-15 07:49:21.847 UTC,0,30
70142471,1,0,2021-11-28 10:24:11.627 UTC,2,30
70191589,0,0,2021-12-01 21:43:36.943 UTC,0,30
69945800,0,0,2021-11-12 16:05:37.113 UTC,0,31
69970978,1,0,2021-11-15 07:53:11.693 UTC,0,31
69991792,1,0,2021-11-16 15:21:53.24 UTC,1,31
70043068,1,0,2021-11-20 03:40:23.973 UTC,0,31
70113769,1,0,2021-11-25 15:35:06.07 UTC,0,31
70115344,2,0,2021-11-25 17:39:34.657 UTC,0,31
70131248,1,0,2021-11-27 00:36:05.993 UTC,1,31
70142136,2,0,2021-11-28 09:36:46.043 UTC,0,31
70039360,1,0,2021-11-19 18:28:17.84 UTC,1,32
70064317,1,0,2021-11-22 10:29:04.793 UTC,2,32
70142996,2,0,2021-11-28 11:35:13.42 UTC,1,32
70156731,1,0,2021-11-29 14:55:58.323 UTC,2,32
70165852,2,0,2021-11-30 07:44:38.71 UTC,0,32
70003462,1,0,2021-11-17 11:20:56.187 UTC,0,33
70144933,1,0,2021-11-28 15:37:45.813 UTC,0,33
70162479,1,0,2021-11-29 23:20:14.3 UTC,0,33
69940367,0,0,2021-11-12 09:06:51.67 UTC,0,34
69991757,4,0,2021-11-16 15:19:20.447 UTC,0,34
70062530,1,0,2021-11-22 07:57:03.567 UTC,0,34
70140546,0,0,2021-11-28 03:57:30.733 UTC,0,34
70147602,2,0,2021-11-28 21:28:12.097 UTC,1,34
69957748,1,0,2021-11-13 19:54:48.157 UTC,0,35
70073007,0,0,2021-11-22 22:12:16.537 UTC,0,35
70130392,1,0,2021-11-26 21:56:17.657 UTC,1,35
70100106,0,0,2021-11-24 17:00:59.747 UTC,0,36
70004261,2,0,2021-11-17 12:16:15.38 UTC,1,37
70006396,2,0,2021-11-17 14:40:05.493 UTC,1,37
70011373,0,0,2021-11-17 20:49:52.293 UTC,0,37
70093759,2,0,2021-11-24 09:39:16.003 UTC,0,37
69977251,1,0,2021-11-15 15:56:33.787 UTC,0,38
69983325,1,0,2021-11-16 03:08:46.297 UTC,0,38
70066188,1,0,2021-11-22 13:02:36.947 UTC,0,38
70086712,1,0,2021-11-23 19:24:32.953 UTC,0,39
70134208,1,0,2021-11-27 11:08:24.37 UTC,0,39
69917985,1,0,2021-11-10 17:54:43.32 UTC,1,40
69931050,2,0,2021-11-11 15:40:54.897 UTC,0,40
69985186,2,0,2021-11-16 07:21:47.753 UTC,1,40
70101927,1,0,2021-11-24 19:32:03.697 UTC,1,41
70019453,1,0,2021-11-18 12:00:37.22 UTC,0,42
70029581,0,0,2021-11-19 03:38:31.207 UTC,0,42
70007412,1,0,2021-11-17 15:40:55.547 UTC,0,43
69928226,1,0,2021-11-11 12:19:46.547 UTC,1,44
69939335,1,0,2021-11-12 07:32:40.85 UTC,1,44
70060438,1,0,2021-11-22 02:57:57.12 UTC,0,44
70084109,1,0,2021-11-23 16:06:57.897 UTC,1,44
69978992,1,0,2021-11-15 18:14:55.503 UTC,1,45
70037987,1,0,2021-11-19 16:29:57.517 UTC,-1,45
70137036,1,0,2021-11-27 17:12:25.27 UTC,0,45
69915434,3,0,2021-11-10 14:53:37.08 UTC,0,46
69928037,0,0,2021-11-11 12:06:26.85 UTC,0,46
70002026,1,0,2021-11-17 09:43:39.33 UTC,0,47
70188958,1,0,2021-12-01 17:49:29.707 UTC,2,47
69919632,1,0,2021-11-10 20:11:47.18 UTC,0,48
70088266,1,0,2021-11-23 21:50:07.41 UTC,2,48
69934461,2,0,2021-11-11 20:22:00.763 UTC,2,49
70077413,2,0,2021-11-23 08:14:30.943 UTC,0,49
70086021,3,0,2021-11-23 18:26:27.89 UTC,2,49
70145587,2,0,2021-11-28 16:54:55.94 UTC,3,50
70061214,1,0,2021-11-22 05:24:01.303 UTC,0,51
70125063,2,0,2021-11-26 13:20:04.513 UTC,2,51
70072176,1,0,2021-11-22 20:46:51.93 UTC,1,52
69950438,1,0,2021-11-13 00:26:28.183 UTC,-1,53
70083869,1,0,2021-11-23 15:51:19.557 UTC,1,54
70189087,1,0,2021-12-01 17:58:06.903 UTC,1,54
69928229,1,0,2021-11-11 12:19:59.013 UTC,1,56
70031750,1,0,2021-11-19 08:18:21.973 UTC,0,59
70106000,0,0,2021-11-25 04:58:30.793 UTC,1,62
69949151,1,0,2021-11-12 21:17:01.047 UTC,0,69
70008783,1,0,2021-11-17 17:14:41.063 UTC,0,69
70144195,2,0,2021-11-28 14:10:57.517 UTC,1,97
70139423,2,0,2021-11-27 23:08:44.683 UTC,2,101
69958110,3,0,2021-11-13 20:45:54.677 UTC,0,109
69951687,1,0,2021-11-13 05:23:46.69 UTC,2,115
70051535,1,0,2021-11-21 03:11:27.873 UTC,1,120
69933087,2,0,2021-11-11 18:20:15.357 UTC,1,126
70144696,2,0,2021-11-28 15:09:51.193 UTC,-1,126
69931346,1,0,2021-11-11 16:00:53.54 UTC,2,405
70047055,0,1,2021-11-20 14:56:25.307 UTC,0,4
70112485,0,1,2021-11-25 14:06:32.237 UTC,0,4
70094382,0,1,2021-11-24 10:23:25.173 UTC,0,7
70108581,0,1,2021-11-25 09:24:01.063 UTC,0,7
70182845,0,1,2021-12-01 10:47:13.757 UTC,0,8
70077145,0,1,2021-11-23 07:50:50.853 UTC,-1,10
69989365,0,1,2021-11-16 12:42:13.417 UTC,0,12
70047848,1,1,2021-11-20 16:35:44.24 UTC,0,12
70077686,0,1,2021-11-23 08:38:47.88 UTC,-1,12
70119287,0,1,2021-11-26 03:25:27.523 UTC,0,12
70076399,1,1,2021-11-23 06:40:15.423 UTC,0,13
70104797,0,1,2021-11-25 01:17:56.38 UTC,0,13
70114652,0,1,2021-11-25 16:42:40.917 UTC,0,13
70142247,0,1,2021-11-28 09:51:15.837 UTC,1,13
69954150,0,1,2021-11-13 12:16:14.82 UTC,0,14
70067195,0,1,2021-11-22 14:14:38.803 UTC,0,14
69986337,0,1,2021-11-16 09:07:13.21 UTC,0,15
70094662,0,1,2021-11-24 10:46:03.64 UTC,0,15
70174201,0,1,2021-11-30 18:14:24.043 UTC,0,15
70157920,1,1,2021-11-29 16:24:31.44 UTC,1,16
69933053,0,1,2021-11-11 18:17:22.807 UTC,0,17
70028035,1,1,2021-11-18 23:28:04.277 UTC,0,17
70118562,1,1,2021-11-26 00:45:09.503 UTC,1,18
69916057,0,1,2021-11-10 15:33:25.407 UTC,0,19
70170124,0,1,2021-11-30 13:29:22.613 UTC,0,19
69927836,1,1,2021-11-11 11:51:49.923 UTC,0,20
70074953,1,1,2021-11-23 03:10:04.75 UTC,0,20
70097535,0,1,2021-11-24 14:06:12.247 UTC,0,20
69943419,1,1,2021-11-12 13:07:30.053 UTC,1,21
70094410,0,1,2021-11-24 10:24:59.663 UTC,0,21
69978050,0,1,2021-11-15 16:53:12.683 UTC,0,22
69991849,1,1,2021-11-16 15:25:12.587 UTC,0,22
70060570,0,1,2021-11-22 03:24:27.823 UTC,0,22
70005494,1,1,2021-11-17 13:44:34.687 UTC,-1,24
70079722,0,1,2021-11-23 11:02:52.81 UTC,0,24
70156355,0,1,2021-11-29 14:30:43.617 UTC,0,24
69977627,0,1,2021-11-15 16:22:36.603 UTC,0,25
70054098,1,1,2021-11-21 11:29:25.87 UTC,0,25
69991944,1,1,2021-11-16 15:32:01.447 UTC,1,27
70153818,1,1,2021-11-29 11:24:06.717 UTC,0,27
70163518,0,1,2021-11-30 02:13:27.32 UTC,0,27
69941187,0,1,2021-11-12 10:11:21.25 UTC,-2,29
69990807,1,1,2021-11-16 14:19:52.967 UTC,0,30
70054987,1,1,2021-11-21 13:29:27.41 UTC,0,30
70130648,1,1,2021-11-26 22:38:12.847 UTC,1,32
70029276,1,1,2021-11-19 02:52:02.513 UTC,0,33
70057258,2,1,2021-11-21 18:03:28.163 UTC,0,34
70106725,0,1,2021-11-25 06:32:59.123 UTC,0,35
69971695,2,1,2021-11-15 08:56:44.567 UTC,1,36
69928440,1,1,2021-11-11 12:37:43.99 UTC,0,37
69946364,0,1,2021-11-12 16:49:46.63 UTC,1,38
70042412,0,1,2021-11-20 00:55:07.983 UTC,1,39
70015672,2,1,2021-11-18 06:59:34.903 UTC,4,40
69962039,1,1,2021-11-14 10:09:50.643 UTC,2,41
70086189,1,1,2021-11-23 18:40:02.6 UTC,0,42
70180468,2,1,2021-12-01 07:33:06.78 UTC,2,43
69918846,1,1,2021-11-10 19:01:27.443 UTC,1,44
69957805,2,1,2021-11-13 20:03:21.503 UTC,2,44
70057164,2,1,2021-11-21 17:52:29.49 UTC,0,44
70118941,1,1,2021-11-26 02:14:07.553 UTC,0,50
70061629,2,1,2021-11-22 06:22:13.187 UTC,0,53
70154867,1,1,2021-11-29 12:44:56.653 UTC,0,53
69966117,1,1,2021-11-14 18:44:01.48 UTC,1,57
70029497,1,1,2021-11-19 03:25:06.617 UTC,3,69
70150615,1,1,2021-11-29 06:37:36.007 UTC,0,72
69998772,1,1,2021-11-17 03:57:56.033 UTC,1,94
70140297,0,2,2021-11-28 02:50:09.723 UTC,1,9
70058553,0,2,2021-11-21 20:58:53.723 UTC,0,10
70148019,0,2,2021-11-28 22:27:37.48 UTC,0,13
70027216,1,2,2021-11-18 21:53:06.473 UTC,0,14
70047427,0,2,2021-11-20 15:42:13.313 UTC,0,14
70119656,0,2,2021-11-26 04:42:32.65 UTC,-1,14
69975337,0,2,2021-11-15 13:42:44.19 UTC,0,16
70153199,0,2,2021-11-29 10:37:34.187 UTC,0,17
69939440,0,2,2021-11-12 07:43:28.47 UTC,0,18
69993329,1,2,2021-11-16 17:07:27.143 UTC,2,18
69971692,0,2,2021-11-15 08:56:38.16 UTC,0,19
69973225,1,2,2021-11-15 10:53:39.907 UTC,0,19
70079044,0,2,2021-11-23 10:16:50.467 UTC,0,19
69938517,0,2,2021-11-12 05:54:31.58 UTC,1,20
70170922,0,2,2021-11-30 14:21:53.887 UTC,0,20
70067071,1,2,2021-11-22 14:06:50.707 UTC,0,21
70063898,1,2,2021-11-22 09:57:54.227 UTC,0,22
70162556,0,2,2021-11-29 23:32:57.567 UTC,-1,22
69928033,1,2,2021-11-11 12:06:12.967 UTC,0,23
69983893,1,2,2021-11-16 04:48:59.217 UTC,1,24
70089279,0,2,2021-11-24 00:01:33.513 UTC,-2,24
69969646,1,2,2021-11-15 04:56:00.917 UTC,0,25
70174796,0,2,2021-11-30 19:10:32.747 UTC,0,25
69943719,0,2,2021-11-12 13:33:51.9 UTC,0,26
69954496,1,2,2021-11-13 13:01:14.16 UTC,0,26
70189977,1,2,2021-12-01 19:13:28.167 UTC,0,26
69928912,1,2,2021-11-11 13:14:19.373 UTC,1,27
70138219,1,2,2021-11-27 19:53:04.08 UTC,0,27
69978944,0,2,2021-11-15 18:10:55.943 UTC,0,28
70014298,1,2,2021-11-18 03:41:57.413 UTC,0,28
70119755,0,2,2021-11-26 04:59:01.59 UTC,0,29
70150121,1,2,2021-11-29 05:30:59.5 UTC,2,29
70150468,1,2,2021-11-29 06:19:19.397 UTC,0,31
70179681,1,2,2021-12-01 05:52:47.673 UTC,0,31
70127497,2,2,2021-11-26 16:34:09.193 UTC,0,32
69933664,1,2,2021-11-11 19:12:10.44 UTC,0,34
70100481,0,2,2021-11-24 17:30:17.533 UTC,0,35
70117162,1,2,2021-11-25 20:57:16.303 UTC,0,35
70024058,0,2,2021-11-18 17:16:14.697 UTC,0,36
70030248,1,2,2021-11-19 05:25:21.597 UTC,0,38
70146781,1,2,2021-11-28 19:31:42.7 UTC,1,38
70009793,2,2,2021-11-17 18:32:30.74 UTC,0,39
69959233,0,2,2021-11-13 23:59:02.323 UTC,1,40
69942240,1,2,2021-11-12 11:29:07.22 UTC,0,42
70083042,1,2,2021-11-23 14:55:33.947 UTC,0,53
69992679,3,2,2021-11-16 16:20:04.3 UTC,1,56
69965665,0,2,2021-11-14 17:49:31.223 UTC,0,59
69998401,4,2,2021-11-17 02:55:15.907 UTC,3,62
70065493,1,2,2021-11-22 12:06:16.427 UTC,1,82
70114291,1,2,2021-11-25 16:15:43.877 UTC,2,91
69973672,2,2,2021-11-15 11:26:41.773 UTC,0,111
70055024,1,2,2021-11-21 13:33:54.243 UTC,0,115
70070730,0,3,2021-11-22 18:31:12.847 UTC,1,10
70078124,0,3,2021-11-23 09:12:45.807 UTC,1,15
70104251,0,3,2021-11-24 23:42:51.477 UTC,0,15
69980013,0,3,2021-11-15 19:44:27.033 UTC,0,17
69998018,0,3,2021-11-17 01:42:32.15 UTC,0,19
70118734,0,3,2021-11-26 01:24:05.057 UTC,0,22
70126552,0,3,2021-11-26 15:13:22.747 UTC,0,23
70159160,0,3,2021-11-29 17:53:06.19 UTC,0,23
70181157,0,3,2021-12-01 08:35:37.78 UTC,0,23
70086447,1,3,2021-11-23 19:00:07.043 UTC,0,26
70001566,1,3,2021-11-17 09:10:46.987 UTC,0,29
70152065,0,3,2021-11-29 09:02:42.827 UTC,0,30
69967555,0,3,2021-11-14 22:06:01.09 UTC,1,32
70023449,1,3,2021-11-18 16:30:14.33 UTC,0,33
69999164,1,3,2021-11-17 05:02:46.173 UTC,-1,34
70164210,1,3,2021-11-30 04:13:34.76 UTC,1,34
70065149,0,3,2021-11-22 11:35:42.157 UTC,0,36
70077759,1,3,2021-11-23 08:43:56.33 UTC,0,38
70133011,1,3,2021-11-27 07:59:59.4 UTC,1,38
70059135,1,3,2021-11-21 22:30:51.813 UTC,0,40
70175523,1,3,2021-11-30 20:16:23.517 UTC,2,41
69915084,1,3,2021-11-10 14:31:00.527 UTC,1,49
70145557,1,3,2021-11-28 16:51:05.407 UTC,3,50
70022593,0,3,2021-11-18 15:33:03.097 UTC,0,56
69915407,1,3,2021-11-10 14:51:35.883 UTC,0,68
70183840,0,4,2021-12-01 12:02:10.493 UTC,0,16
70035506,0,4,2021-11-19 13:20:40.477 UTC,0,21
70155516,0,4,2021-11-29 13:31:26.157 UTC,2,21
69966529,0,4,2021-11-14 19:38:45.373 UTC,0,22
70084871,1,4,2021-11-23 17:01:09.7 UTC,0,22
70141396,1,4,2021-11-28 07:20:37.94 UTC,1,22
69930996,1,4,2021-11-11 15:36:59.943 UTC,0,24
69919568,0,4,2021-11-10 20:07:08.513 UTC,-1,25
69925892,0,4,2021-11-11 09:23:33.19 UTC,0,25
70146717,0,4,2021-11-28 19:22:45.077 UTC,0,26
70166088,0,4,2021-11-30 08:06:10.007 UTC,0,26
70168167,0,4,2021-11-30 10:57:43.38 UTC,0,27
70077379,1,4,2021-11-23 08:11:46.003 UTC,2,30
70165690,2,4,2021-11-30 07:23:50.533 UTC,0,30
70049823,2,4,2021-11-20 20:59:18.723 UTC,2,32
70082807,1,4,2021-11-23 14:38:38.9 UTC,0,33
70034588,1,4,2021-11-19 12:05:12.173 UTC,0,36
69950562,1,4,2021-11-13 00:49:32.807 UTC,1,46
70053339,1,4,2021-11-21 09:40:38.02 UTC,0,53
69951643,2,4,2021-11-13 05:11:58.51 UTC,1,69
69979113,2,4,2021-11-15 18:24:54.233 UTC,3,73
70053468,1,4,2021-11-21 09:57:45.98 UTC,1,81
69940799,1,4,2021-11-12 09:42:01.787 UTC,4,119
69931838,1,5,2021-11-11 16:37:04.907 UTC,0,15
70105638,0,5,2021-11-25 03:58:04.897 UTC,0,15
70048593,1,5,2021-11-20 18:08:07.413 UTC,0,22
69992596,1,5,2021-11-16 16:14:48.837 UTC,1,35
69972078,0,5,2021-11-15 09:27:37.13 UTC,0,41
69953026,1,5,2021-11-13 09:28:40.653 UTC,3,59
70122887,3,5,2021-11-26 10:24:16.383 UTC,0,76
69979593,2,5,2021-11-15 19:07:13.943 UTC,3,110
70109038,0,6,2021-11-25 09:55:57.727 UTC,-1,26
69991555,0,6,2021-11-16 15:06:55.843 UTC,1,28
70023823,0,6,2021-11-18 16:58:42.833 UTC,0,28
70107654,1,6,2021-11-25 08:06:20.587 UTC,1,35
69927098,1,6,2021-11-11 10:54:56.297 UTC,-1,54
69918034,2,6,2021-11-10 17:57:50.447 UTC,0,61
70030359,0,6,2021-11-19 05:41:12.727 UTC,0,65
69915969,1,6,2021-11-10 15:26:34.12 UTC,1,87
69985049,0,7,2021-11-16 07:11:21.62 UTC,0,26
69948778,0,7,2021-11-12 20:37:32.74 UTC,0,36
70103619,1,7,2021-11-24 22:19:03.87 UTC,0,38
70030593,1,7,2021-11-19 06:16:06.18 UTC,0,41
70108609,2,7,2021-11-25 09:26:17.073 UTC,2,42
69931424,1,7,2021-11-11 16:05:21.917 UTC,3,43
70061408,1,7,2021-11-22 05:52:26.947 UTC,0,47
70084770,0,8,2021-11-23 16:54:40.327 UTC,0,18
70103808,1,8,2021-11-24 22:45:10.447 UTC,-2,26
70169050,1,8,2021-11-30 12:01:28.153 UTC,0,58
69998387,1,9,2021-11-17 02:52:45.437 UTC,0,41
70117456,1,9,2021-11-25 21:30:13.85 UTC,0,55
69985892,1,10,2021-11-16 08:26:32.16 UTC,0,55
70055261,2,11,2021-11-21 14:07:40.21 UTC,2,151
68974729,0,0,2021-08-29 16:07:24.013 UTC,0,7
69089065,0,0,2021-09-07 13:24:47.627 UTC,0,7
69092434,0,0,2021-09-07 17:34:06.177 UTC,0,7
