id,answer_count,comment_count,creation_date,score,view_count
68875647,0,1,2021-08-21 18:15:13.01 UTC,0,65
68929658,0,1,2021-08-25 20:45:55.96 UTC,0,65
69013850,1,1,2021-09-01 12:34:22.227 UTC,0,65
69111135,2,1,2021-09-09 01:08:43.47 UTC,2,65
69166114,0,1,2021-09-13 16:24:02.287 UTC,0,65
68866835,1,1,2021-08-20 18:46:20.443 UTC,0,66
69148864,1,1,2021-09-12 05:59:28.35 UTC,2,66
68901311,3,1,2021-08-24 03:09:16.373 UTC,0,322
68925381,2,1,2021-08-25 15:03:46.42 UTC,1,67
69059324,1,1,2021-09-04 22:26:15.097 UTC,2,67
69163689,1,1,2021-09-13 13:37:46.49 UTC,0,67
68938572,4,1,2021-08-26 12:31:41.643 UTC,-1,68
68949290,3,1,2021-08-27 07:10:03.483 UTC,2,68
69029972,0,1,2021-09-02 12:07:11.63 UTC,0,68
69042530,1,1,2021-09-03 09:21:43.723 UTC,0,68
69133459,1,1,2021-09-10 14:07:10.04 UTC,1,68
68912552,4,1,2021-08-24 18:40:32.187 UTC,1,69
69009020,0,1,2021-09-01 06:51:27.48 UTC,0,69
69050807,4,1,2021-09-03 21:41:52.24 UTC,0,69
69067836,1,1,2021-09-05 23:11:34.01 UTC,1,69
69125159,0,1,2021-09-09 22:03:37.25 UTC,0,69
69136367,4,1,2021-09-10 18:09:05.393 UTC,-2,69
69146415,1,1,2021-09-11 20:15:14.537 UTC,0,69
68887854,1,1,2021-08-23 05:50:19.46 UTC,3,70
68957144,1,1,2021-08-27 17:11:20.82 UTC,0,70
68968354,2,1,2021-08-28 21:50:32.753 UTC,-1,70
69123390,1,1,2021-09-09 18:52:02.203 UTC,0,70
69142162,0,1,2021-09-11 10:35:03.21 UTC,1,326
68915305,1,1,2021-08-25 00:01:05.5 UTC,1,71
68932067,0,1,2021-08-26 03:16:56.547 UTC,0,71
69104692,1,1,2021-09-08 14:10:55.61 UTC,-1,71
68896419,2,1,2021-08-23 17:01:26.6 UTC,0,72
68910352,2,1,2021-08-24 15:47:32.1 UTC,0,72
68958396,1,1,2021-08-27 19:18:48.143 UTC,0,72
69051733,1,1,2021-09-04 01:11:11.973 UTC,3,72
69127951,2,1,2021-09-10 06:08:20.09 UTC,2,72
69140070,4,1,2021-09-11 04:47:54.91 UTC,0,72
68869949,2,1,2021-08-21 03:39:12.727 UTC,1,73
68892658,1,1,2021-08-23 12:24:20.747 UTC,-3,73
68896729,3,1,2021-08-23 17:29:25.107 UTC,1,73
68920751,4,1,2021-08-25 09:59:44.57 UTC,3,73
69012117,1,1,2021-09-01 10:33:14.913 UTC,-1,73
69080747,1,1,2021-09-06 22:21:48.46 UTC,1,73
68861996,5,1,2021-08-20 12:07:01.777 UTC,1,329
68887259,0,1,2021-08-23 04:19:48.177 UTC,2,74
68948539,1,1,2021-08-27 05:45:02.957 UTC,0,74
69065541,1,1,2021-09-05 17:05:48.947 UTC,2,74
69137018,1,1,2021-09-10 19:13:14.287 UTC,1,74
69148825,0,1,2021-09-12 05:52:47.18 UTC,0,74
69168256,2,1,2021-09-13 19:42:39.8 UTC,2,74
68875223,1,1,2021-08-21 17:17:25.277 UTC,1,75
68905189,1,1,2021-08-24 09:36:45.37 UTC,0,75
68917090,3,1,2021-08-25 05:09:03.897 UTC,0,75
68961670,1,1,2021-08-28 05:42:38.217 UTC,0,75
68978000,0,1,2021-08-30 00:50:18.47 UTC,0,75
69007006,1,1,2021-09-01 02:00:18.71 UTC,1,75
69093928,1,1,2021-09-07 19:58:36.943 UTC,0,75
69181579,3,1,2021-09-14 16:41:32.74 UTC,0,75
68962272,2,1,2021-08-28 07:36:24.967 UTC,0,76
68987555,3,1,2021-08-30 16:39:45.423 UTC,-1,76
68992866,1,1,2021-08-31 04:25:16.373 UTC,0,76
69048514,1,1,2021-09-03 17:10:03.717 UTC,0,76
69070675,1,1,2021-09-06 07:25:19.843 UTC,0,76
69137447,0,1,2021-09-10 19:57:29.82 UTC,0,76
68860114,0,1,2021-08-20 09:37:44.387 UTC,0,77
68968545,4,1,2021-08-28 22:25:07.453 UTC,2,77
69077098,0,1,2021-09-06 15:35:21.08 UTC,1,77
69094534,0,1,2021-09-07 21:05:18.553 UTC,0,77
69124551,1,1,2021-09-09 20:48:28.37 UTC,0,77
69143619,2,1,2021-09-11 13:50:47.423 UTC,0,333
68941354,0,1,2021-08-26 15:27:04.827 UTC,0,78
69012257,1,1,2021-09-01 10:43:31.597 UTC,1,78
68902661,1,1,2021-08-24 06:24:28.467 UTC,0,79
69040855,1,1,2021-09-03 07:11:39.943 UTC,0,79
69073970,1,1,2021-09-06 11:41:02.243 UTC,-2,79
69156520,0,1,2021-09-13 02:06:12.263 UTC,0,79
69102748,1,1,2021-09-08 12:03:28.383 UTC,0,80
68851906,1,1,2021-08-19 16:58:52.993 UTC,0,81
69009648,1,1,2021-09-01 07:40:47.577 UTC,1,81
69069482,2,1,2021-09-06 05:28:43.08 UTC,0,81
69081468,1,1,2021-09-07 01:09:33.027 UTC,1,81
69185028,2,1,2021-09-14 22:11:39.767 UTC,2,337
68869350,0,1,2021-08-21 00:56:08.063 UTC,0,82
68917604,0,1,2021-08-25 06:04:41.043 UTC,0,82
69081851,2,1,2021-09-07 02:42:32.513 UTC,1,82
69099381,4,1,2021-09-08 08:17:26.12 UTC,2,83
68902046,1,1,2021-08-24 05:09:31.1 UTC,0,84
69044278,0,1,2021-09-03 11:35:54.203 UTC,0,84
69053479,0,1,2021-09-04 08:05:39.17 UTC,0,84
69061705,5,1,2021-09-05 08:22:40.56 UTC,1,84
69181312,1,1,2021-09-14 16:21:03.937 UTC,0,84
68890274,1,1,2021-08-23 09:31:43.98 UTC,0,85
68898393,2,1,2021-08-23 20:00:56.633 UTC,2,86
68906686,0,1,2021-08-24 11:24:50.673 UTC,0,86
69160861,0,1,2021-09-13 10:07:26.303 UTC,0,86
69187723,1,1,2021-09-15 05:53:28.2 UTC,2,86
69200540,1,1,2021-09-15 22:46:19.023 UTC,0,86
69008839,0,1,2021-09-01 06:36:17.627 UTC,1,87
69116228,1,1,2021-09-09 10:05:33.69 UTC,1,87
69205863,0,1,2021-09-16 09:30:54.93 UTC,1,87
68877680,1,1,2021-08-22 00:33:03.37 UTC,0,88
68885949,4,1,2021-08-22 23:43:24.827 UTC,0,88
69103705,0,1,2021-09-08 13:08:43.827 UTC,4,88
68887689,1,1,2021-08-23 05:26:30.343 UTC,0,89
68911241,1,1,2021-08-24 16:52:19.46 UTC,1,89
69123635,0,1,2021-09-09 19:13:44.303 UTC,0,89
69186374,2,1,2021-09-15 02:17:56.94 UTC,1,89
68905484,1,1,2021-08-24 09:57:37.4 UTC,0,345
68863237,3,1,2021-08-20 13:41:06.767 UTC,0,90
68937728,0,1,2021-08-26 11:31:15.32 UTC,0,91
68947618,3,1,2021-08-27 03:15:11.897 UTC,1,91
68968805,0,1,2021-08-28 23:27:00.913 UTC,0,91
69074337,2,1,2021-09-06 12:11:04.57 UTC,0,91
69104388,1,1,2021-09-08 13:52:34.873 UTC,0,91
69171675,2,1,2021-09-14 04:07:05.347 UTC,0,92
68863270,2,1,2021-08-20 13:43:21.747 UTC,0,93
68945622,1,1,2021-08-26 21:40:49.97 UTC,0,93
68956046,2,1,2021-08-27 15:34:43.093 UTC,-1,94
69016339,1,1,2021-09-01 15:05:40.317 UTC,-1,94
69158312,1,1,2021-09-13 06:39:23.64 UTC,3,94
69161276,1,1,2021-09-13 10:38:41.347 UTC,0,95
69158165,2,1,2021-09-13 06:26:22.937 UTC,0,96
68951846,2,1,2021-08-27 10:25:24.443 UTC,2,352
68873925,3,1,2021-08-21 14:32:56.01 UTC,5,97
69118976,1,1,2021-09-09 13:20:11.573 UTC,-3,97
69201944,1,1,2021-09-16 03:20:04.53 UTC,1,98
68915380,1,1,2021-08-25 00:14:38.217 UTC,0,99
69147049,1,1,2021-09-11 22:07:32.31 UTC,-2,99
69082063,1,1,2021-09-07 03:19:09.893 UTC,1,100
69097907,0,1,2021-09-08 06:24:29.597 UTC,1,102
69103250,1,1,2021-09-08 12:37:34.55 UTC,0,102
69187363,1,1,2021-09-15 05:07:36.813 UTC,-1,102
68879232,1,1,2021-08-22 07:15:02.883 UTC,0,103
69147134,1,1,2021-09-11 22:24:57.753 UTC,1,104
68981270,0,1,2021-08-30 08:48:39.393 UTC,2,360
68851964,3,1,2021-08-19 17:03:34.28 UTC,0,105
69083964,1,1,2021-09-07 07:25:03.977 UTC,1,105
69076829,2,1,2021-09-06 15:15:23.183 UTC,0,108
68983089,2,1,2021-08-30 11:08:01.243 UTC,0,109
69116801,2,1,2021-09-09 10:44:56.56 UTC,0,110
69204683,2,1,2021-09-16 08:12:06.327 UTC,-1,111
68854023,0,1,2021-08-19 20:11:06.38 UTC,0,112
68894930,0,1,2021-08-23 15:07:15.89 UTC,0,113
68983849,0,1,2021-08-30 12:05:29.253 UTC,0,114
69122437,0,1,2021-09-09 17:26:05.643 UTC,0,114
69072028,2,1,2021-09-06 09:10:56.907 UTC,0,115
69091270,1,1,2021-09-07 15:52:21.35 UTC,0,115
69048184,2,1,2021-09-03 16:37:51.383 UTC,0,116
69060257,2,1,2021-09-05 02:52:09.347 UTC,0,116
69186303,3,1,2021-09-15 02:06:59.333 UTC,1,116
69029294,2,1,2021-09-02 11:22:47.853 UTC,2,119
69089991,1,1,2021-09-07 14:25:40.437 UTC,0,119
69148475,2,1,2021-09-12 04:35:57.767 UTC,2,119
68923998,1,1,2021-08-25 13:37:54.697 UTC,0,121
69098745,2,1,2021-09-08 07:30:56.257 UTC,1,121
68962942,2,1,2021-08-28 09:13:37.87 UTC,0,122
69074433,2,1,2021-09-06 12:18:53.157 UTC,2,122
69008442,1,1,2021-09-01 05:54:29.573 UTC,0,123
68932461,1,1,2021-08-26 04:14:45.97 UTC,0,125
69115661,1,1,2021-09-09 09:30:17.173 UTC,0,125
69203538,1,1,2021-09-16 06:46:16.89 UTC,3,381
68951978,1,1,2021-08-27 10:35:51.44 UTC,0,127
69105665,3,1,2021-09-08 15:17:13.02 UTC,-2,127
68968106,0,1,2021-08-28 21:05:51.427 UTC,0,128
69143565,2,1,2021-09-11 13:42:32.55 UTC,0,128
68904328,1,1,2021-08-24 08:39:20.32 UTC,-2,129
69138142,0,1,2021-09-10 21:23:20.377 UTC,1,129
69152195,2,1,2021-09-12 14:12:20.103 UTC,0,129
69143349,1,1,2021-09-11 13:14:22.583 UTC,2,130
69191546,1,1,2021-09-15 10:41:25.393 UTC,1,130
69180778,6,1,2021-09-14 15:40:34.54 UTC,0,131
68969941,2,1,2021-08-29 04:48:14.607 UTC,3,132
69067856,1,1,2021-09-05 23:16:33.807 UTC,0,132
69162556,0,1,2021-09-13 12:17:30.83 UTC,0,390
69100025,1,1,2021-09-08 08:59:33.82 UTC,1,137
68962637,2,1,2021-08-28 08:30:08.647 UTC,0,138
69159079,1,1,2021-09-13 07:52:08.623 UTC,0,138
68967996,0,1,2021-08-28 20:44:10.637 UTC,2,140
69112341,1,1,2021-09-09 04:44:17.65 UTC,0,140
69003537,1,1,2021-08-31 18:11:51.543 UTC,1,142
69120951,0,1,2021-09-09 15:27:25.877 UTC,1,142
69014530,1,1,2021-09-01 13:18:04.03 UTC,1,143
68941272,0,1,2021-08-26 15:20:35.863 UTC,1,144
68879917,1,1,2021-08-22 09:12:39.593 UTC,0,912
68946446,7,1,2021-08-26 23:39:25.853 UTC,16,23184
69107261,1,1,2021-09-08 17:17:33.233 UTC,0,146
68869815,0,1,2021-08-21 03:07:00.91 UTC,0,147
68866376,2,1,2021-08-20 17:58:46.647 UTC,0,149
68920334,1,1,2021-08-25 09:30:54.813 UTC,0,149
68922518,1,1,2021-08-25 11:59:00.817 UTC,1,149
69029441,1,1,2021-09-02 11:32:01.103 UTC,1,149
69015930,2,1,2021-09-01 14:42:39.62 UTC,2,150
69042312,0,1,2021-09-03 09:07:57.557 UTC,0,151
69194019,0,1,2021-09-15 13:22:31.203 UTC,0,151
68961792,0,1,2021-08-28 06:05:32.473 UTC,0,152
69039093,0,1,2021-09-03 03:18:37.25 UTC,2,152
69075510,2,1,2021-09-06 13:37:00.297 UTC,6,410
69206761,1,1,2021-09-16 10:27:36.07 UTC,6,410
69176340,1,1,2021-09-14 10:47:38.833 UTC,1,667
69083879,2,1,2021-09-07 07:18:04.107 UTC,1,157
68922434,3,1,2021-08-25 11:52:16.7 UTC,0,159
68969646,2,1,2021-08-29 03:36:47.463 UTC,1,159
69035107,0,1,2021-09-02 17:54:40.48 UTC,0,159
68995635,3,1,2021-08-31 08:50:32.567 UTC,0,162
69132166,1,1,2021-09-10 12:25:05.7 UTC,0,162
68896074,4,1,2021-08-23 16:30:25.467 UTC,7,420
68877517,1,1,2021-08-21 23:46:16.937 UTC,0,167
69201505,0,1,2021-09-16 01:49:23.373 UTC,1,167
69077060,2,1,2021-09-06 15:32:31.807 UTC,2,423
69108252,3,1,2021-09-08 18:47:35.53 UTC,1,4775
69064211,1,1,2021-09-05 14:18:32.27 UTC,1,168
68961089,1,1,2021-08-28 03:15:09.85 UTC,0,171
69104917,2,1,2021-09-08 14:26:20.66 UTC,1,173
68865830,2,1,2021-08-20 17:09:23.753 UTC,0,176
68899909,1,1,2021-08-23 22:56:10.033 UTC,1,177
68943426,1,1,2021-08-26 18:04:24.81 UTC,5,1970
68982622,5,1,2021-08-30 10:32:10.757 UTC,0,180
69068809,3,1,2021-09-06 03:19:14.737 UTC,-1,5812
68991449,2,1,2021-08-31 00:00:16.95 UTC,-1,181
69164845,2,1,2021-09-13 14:54:32.283 UTC,2,181
68934402,2,1,2021-08-26 07:35:20.437 UTC,2,693
68917982,2,1,2021-08-25 06:39:45.027 UTC,0,184
68860417,0,1,2021-08-20 10:01:38.997 UTC,4,697
69160396,0,1,2021-09-13 09:30:45.903 UTC,0,186
69112523,2,1,2021-09-09 05:07:46.95 UTC,2,188
68912768,2,1,2021-08-24 19:00:04.97 UTC,0,1214
68955494,0,1,2021-08-27 14:54:02.667 UTC,0,193
69041540,1,1,2021-09-03 08:08:39.097 UTC,0,196
69010847,2,1,2021-09-01 09:10:21.367 UTC,3,197
68977227,1,1,2021-08-29 21:57:30.137 UTC,1,198
69139630,2,1,2021-09-11 02:45:13.143 UTC,0,198
69192668,1,1,2021-09-15 11:56:42.263 UTC,0,198
68988127,1,1,2021-08-30 17:28:23.1 UTC,0,201
69129126,1,1,2021-09-10 08:06:58.847 UTC,0,202
69008215,2,1,2021-09-01 05:27:56.817 UTC,6,1231
69187737,1,1,2021-09-15 05:55:47.99 UTC,0,211
68974523,3,1,2021-08-29 15:43:45.267 UTC,-1,214
69183636,2,1,2021-09-14 19:37:10.387 UTC,0,215
68934626,0,1,2021-08-26 07:52:46.897 UTC,0,218
69193694,1,1,2021-09-15 13:03:05.103 UTC,0,218
69086517,1,1,2021-09-07 10:27:10.35 UTC,0,219
69180312,1,1,2021-09-14 15:10:04.627 UTC,0,220
69066816,1,1,2021-09-05 20:05:01.987 UTC,0,222
69154197,5,1,2021-09-12 18:33:17.117 UTC,10,6622
68875198,2,1,2021-08-21 17:14:13.587 UTC,1,223
69029886,1,1,2021-09-02 12:01:48 UTC,0,223
69143486,1,1,2021-09-11 13:31:17.157 UTC,0,224
69015790,1,1,2021-09-01 14:34:14.193 UTC,1,238
68982932,0,1,2021-08-30 10:55:17.58 UTC,0,241
69062206,2,1,2021-09-05 09:40:06.717 UTC,0,753
68950097,1,1,2021-08-27 08:13:07.12 UTC,0,242
68976548,0,1,2021-08-29 20:12:29.24 UTC,1,247
69009920,2,1,2021-09-01 08:00:43.513 UTC,0,252
68945172,2,1,2021-08-26 20:51:49.17 UTC,1,255
68926817,1,2,2021-08-25 16:39:49.123 UTC,3,262
68895112,2,2,2021-08-23 15:20:44.877 UTC,0,518
69196677,0,2,2021-09-15 16:22:12.26 UTC,0,8
69016370,1,2,2021-09-01 15:07:34.783 UTC,1,520
68991266,0,2,2021-08-30 23:24:25.537 UTC,0,9
69187976,0,2,2021-09-15 06:21:33.187 UTC,0,10
69138965,0,2,2021-09-10 23:47:42.9 UTC,0,11
69182715,0,2,2021-09-14 18:13:52.423 UTC,0,11
69115228,0,2,2021-09-09 09:00:31.803 UTC,0,12
69137862,0,2,2021-09-10 20:48:52.293 UTC,0,12
69174495,0,2,2021-09-14 08:33:41.7 UTC,0,12
69199147,0,2,2021-09-15 20:02:44.643 UTC,0,12
69016789,0,2,2021-09-01 15:35:47.347 UTC,1,13
69033701,0,2,2021-09-02 16:03:49.913 UTC,0,13
69142111,0,2,2021-09-11 10:28:18.373 UTC,0,13
69193065,0,2,2021-09-15 12:22:23.437 UTC,0,13
68899935,0,2,2021-08-23 22:59:51.963 UTC,0,14
68901272,0,2,2021-08-24 03:00:10.443 UTC,0,14
68946584,0,2,2021-08-27 00:00:59.303 UTC,0,14
68959416,0,2,2021-08-27 21:11:47.747 UTC,0,14
69005950,0,2,2021-08-31 22:35:27.733 UTC,0,14
69048792,0,2,2021-09-03 17:39:05.717 UTC,0,14
69191161,0,2,2021-09-15 10:14:53.723 UTC,0,14
68916602,0,2,2021-08-25 04:03:49.463 UTC,0,15
68990178,1,2,2021-08-30 20:51:06.12 UTC,0,15
69001519,1,2,2021-08-31 15:32:44.25 UTC,0,15
69043701,1,2,2021-09-03 10:48:04.703 UTC,0,15
69058775,0,2,2021-09-04 20:33:24.1 UTC,0,15
69107446,2,2,2021-09-08 17:34:15.183 UTC,0,15
69178909,1,2,2021-09-14 13:41:46.45 UTC,0,15
69195144,0,2,2021-09-15 14:34:53.343 UTC,0,15
69199267,0,2,2021-09-15 20:14:05.89 UTC,0,15
69140881,1,2,2021-09-11 07:16:48.627 UTC,1,783
68859415,0,2,2021-08-20 08:46:31.25 UTC,0,16
68957588,1,2,2021-08-27 17:52:06.383 UTC,0,16
69027052,0,2,2021-09-02 08:52:21.323 UTC,0,16
69030179,0,2,2021-09-02 12:20:55.237 UTC,0,16
69046501,1,2,2021-09-03 14:24:33.103 UTC,0,16
69142374,0,2,2021-09-11 11:05:27.47 UTC,0,16
68874305,0,2,2021-08-21 15:18:07.25 UTC,0,17
68890184,1,2,2021-08-23 09:24:41.203 UTC,0,17
68952919,0,2,2021-08-27 11:48:32.677 UTC,0,17
68962366,0,2,2021-08-28 07:47:30.857 UTC,0,17
68999217,0,2,2021-08-31 13:04:06.383 UTC,0,17
69003264,0,2,2021-08-31 17:48:50.1 UTC,0,17
69012061,1,2,2021-09-01 10:30:12.807 UTC,0,17
69029071,0,2,2021-09-02 11:08:10.527 UTC,0,17
69040048,0,2,2021-09-03 05:45:32.45 UTC,0,17
69088379,0,2,2021-09-07 12:37:36.68 UTC,0,17
69110496,0,2,2021-09-08 22:57:18.737 UTC,0,17
69206037,0,2,2021-09-16 09:42:23.147 UTC,0,17
69208299,0,2,2021-09-16 12:18:21.107 UTC,0,17
68912575,2,2,2021-08-24 18:42:45.413 UTC,0,18
68916961,0,2,2021-08-25 04:54:51.967 UTC,0,18
68917672,0,2,2021-08-25 06:10:40.967 UTC,0,18
68959106,2,2,2021-08-27 20:33:59.54 UTC,0,18
68986668,0,2,2021-08-30 15:34:02.007 UTC,0,18
69075401,0,2,2021-09-06 13:28:36.687 UTC,0,18
69088079,0,2,2021-09-07 12:15:36.923 UTC,0,18
69091250,0,2,2021-09-07 15:50:42.347 UTC,0,18
69113976,1,2,2021-09-09 07:28:24.053 UTC,0,18
69121939,2,2,2021-09-09 16:41:38.917 UTC,2,18
69126967,1,2,2021-09-10 03:37:55.62 UTC,0,18
69157945,0,2,2021-09-13 06:01:14.6 UTC,0,18
68854346,0,2,2021-08-19 20:44:50.407 UTC,0,19
68871617,0,2,2021-08-21 09:06:24.823 UTC,1,19
68882849,0,2,2021-08-22 15:43:07.73 UTC,0,19
68956959,0,2,2021-08-27 16:53:20.81 UTC,1,19
68965610,0,2,2021-08-28 15:12:09.393 UTC,0,19
68990431,0,2,2021-08-30 21:18:58.777 UTC,0,19
68993917,0,2,2021-08-31 06:36:40.697 UTC,0,19
69024110,0,2,2021-09-02 04:20:32.71 UTC,3,19
69051305,0,2,2021-09-03 23:10:11.23 UTC,0,19
69068283,0,2,2021-09-06 01:13:36.87 UTC,1,19
69077001,0,2,2021-09-06 15:29:03.157 UTC,0,19
69130450,0,2,2021-09-10 09:53:11.65 UTC,0,19
69136988,1,2,2021-09-10 19:09:47.4 UTC,0,19
69149616,0,2,2021-09-12 08:11:51.543 UTC,0,19
69180491,0,2,2021-09-14 15:20:51.833 UTC,0,19
69194462,0,2,2021-09-15 13:49:39.403 UTC,0,19
68862369,0,2,2021-08-20 12:38:34.93 UTC,0,20
68877627,1,2,2021-08-22 00:17:55.9 UTC,1,20
68944209,0,2,2021-08-26 19:15:01.933 UTC,0,20
68999220,0,2,2021-08-31 13:04:20.787 UTC,2,20
69019960,0,2,2021-09-01 20:02:45.513 UTC,1,20
69078579,0,2,2021-09-06 17:53:17.43 UTC,0,20
69100346,1,2,2021-09-08 09:22:22.413 UTC,0,20
69119981,1,2,2021-09-09 14:24:46.5 UTC,1,20
69166767,1,2,2021-09-13 17:21:51.733 UTC,0,20
69206738,1,2,2021-09-16 10:26:06.893 UTC,0,20
68855619,0,2,2021-08-19 23:57:45.257 UTC,0,21
68914668,1,2,2021-08-24 22:15:03.223 UTC,0,21
68932190,0,2,2021-08-26 03:36:23.167 UTC,1,21
68978066,1,2,2021-08-30 01:11:54.28 UTC,1,21
69000319,0,2,2021-08-31 14:14:16.887 UTC,0,21
69078524,0,2,2021-09-06 17:46:51.837 UTC,0,21
69080501,1,2,2021-09-06 21:40:32.777 UTC,0,21
69101481,1,2,2021-09-08 10:36:05.877 UTC,0,21
69111657,0,2,2021-09-09 02:49:23.89 UTC,0,21
69133102,0,2,2021-09-10 13:39:54.53 UTC,0,21
69140915,0,2,2021-09-11 07:22:43.513 UTC,1,21
69160891,1,2,2021-09-13 10:09:35.227 UTC,0,21
69175176,1,2,2021-09-14 09:22:05.373 UTC,3,21
69206120,0,2,2021-09-16 09:47:09.53 UTC,0,21
68857235,0,2,2021-08-20 05:04:21.763 UTC,0,22
68869768,1,2,2021-08-21 02:57:22.997 UTC,0,22
68870266,0,2,2021-08-21 05:01:58.49 UTC,0,22
68895977,0,2,2021-08-23 16:20:50.557 UTC,0,22
68991254,0,2,2021-08-30 23:22:57.76 UTC,0,22
69016772,3,2,2021-09-01 15:34:38.207 UTC,0,22
69031965,0,2,2021-09-02 14:11:46.717 UTC,0,22
69041575,1,2,2021-09-03 08:11:30.837 UTC,0,22
69045278,0,2,2021-09-03 12:51:19.2 UTC,0,22
69048883,1,2,2021-09-03 17:50:07.26 UTC,0,22
69086029,1,2,2021-09-07 09:53:16.023 UTC,0,22
69090119,1,2,2021-09-07 14:33:28.61 UTC,0,22
69110986,1,2,2021-09-09 00:36:32.573 UTC,1,22
69154425,0,2,2021-09-12 19:04:46.023 UTC,0,22
69166415,2,2,2021-09-13 16:49:18.933 UTC,0,22
69168059,0,2,2021-09-13 19:22:00.547 UTC,0,22
69168579,0,2,2021-09-13 20:10:39.567 UTC,0,22
69182066,0,2,2021-09-14 17:19:44.41 UTC,0,22
69203236,1,2,2021-09-16 06:18:01.373 UTC,2,278
68885491,1,2,2021-08-22 22:00:49.71 UTC,0,23
68902053,2,2,2021-08-24 05:10:15.753 UTC,0,23
68905875,0,2,2021-08-24 10:24:44.957 UTC,0,23
68921939,0,2,2021-08-25 11:20:12.477 UTC,0,23
69002853,0,2,2021-08-31 17:14:48.09 UTC,0,23
69015538,2,2,2021-09-01 14:19:00.08 UTC,0,23
69030148,0,2,2021-09-02 12:18:47.847 UTC,2,23
69037289,2,2,2021-09-02 21:36:12.293 UTC,-1,23
69038437,0,2,2021-09-03 01:04:09.293 UTC,0,23
69093070,1,2,2021-09-07 18:33:57.133 UTC,0,23
69131078,0,2,2021-09-10 10:47:54.567 UTC,0,23
69161851,0,2,2021-09-13 11:27:15.693 UTC,2,23
69178249,2,2,2021-09-14 12:58:27.223 UTC,0,23
68856349,0,2,2021-08-20 02:34:35.353 UTC,0,24
68934436,0,2,2021-08-26 07:38:41.09 UTC,0,24
68944325,0,2,2021-08-26 19:26:41.187 UTC,0,24
68947649,1,2,2021-08-27 03:19:46.053 UTC,0,24
68955009,1,2,2021-08-27 14:20:47.227 UTC,0,24
68957635,1,2,2021-08-27 17:56:06.873 UTC,0,24
68966693,2,2,2021-08-28 17:26:40.11 UTC,0,24
68968437,1,2,2021-08-28 22:04:54.013 UTC,0,24
68973559,1,2,2021-08-29 13:47:49.023 UTC,0,24
68982222,0,2,2021-08-30 10:01:18.633 UTC,0,24
69030982,0,2,2021-09-02 13:12:26.72 UTC,0,24
69053450,0,2,2021-09-04 08:02:17.277 UTC,0,24
69056334,0,2,2021-09-04 14:44:05.237 UTC,1,24
69063437,0,2,2021-09-05 12:34:01.19 UTC,0,24
69074579,1,2,2021-09-06 12:29:47.777 UTC,0,24
69087682,1,2,2021-09-07 11:45:47.947 UTC,0,24
69104142,1,2,2021-09-08 13:36:35.867 UTC,0,24
69117830,1,2,2021-09-09 12:03:50.363 UTC,0,24
69163699,0,2,2021-09-13 13:38:26.123 UTC,0,24
69170331,1,2,2021-09-14 00:06:16.19 UTC,1,24
69185564,0,2,2021-09-14 23:39:09.08 UTC,0,24
68863974,1,2,2021-08-20 14:37:55.167 UTC,0,25
68928525,1,2,2021-08-25 19:02:14.377 UTC,0,25
68954646,1,2,2021-08-27 13:55:54.273 UTC,0,25
68968125,0,2,2021-08-28 21:08:23.12 UTC,0,25
68972297,1,2,2021-08-29 11:09:22.997 UTC,0,25
68985506,1,2,2021-08-30 14:07:27.87 UTC,0,25
68996331,2,2,2021-08-31 09:36:01.713 UTC,0,25
68998596,1,2,2021-08-31 12:22:20.43 UTC,0,25
69000414,0,2,2021-08-31 14:20:39.227 UTC,0,25
69003315,2,2,2021-08-31 17:54:34.3 UTC,1,25
69011210,1,2,2021-09-01 09:33:11.22 UTC,0,25
69049280,0,2,2021-09-03 18:31:14.833 UTC,0,25
69069207,0,2,2021-09-06 04:41:31.163 UTC,0,25
69086433,0,2,2021-09-07 10:22:10.513 UTC,0,25
69103475,0,2,2021-09-08 12:51:44.41 UTC,0,25
69107061,1,2,2021-09-08 16:59:15.073 UTC,0,25
69109514,1,2,2021-09-08 20:50:13.74 UTC,0,25
69139685,1,2,2021-09-11 03:02:36.573 UTC,2,25
69169098,0,2,2021-09-13 21:06:54.383 UTC,0,25
69177708,1,2,2021-09-14 12:22:34.157 UTC,0,25
68873679,1,2,2021-08-21 14:00:17.823 UTC,0,26
68889778,1,2,2021-08-23 08:52:23.127 UTC,-2,26
68910640,1,2,2021-08-24 16:06:57.193 UTC,-1,26
68921318,1,2,2021-08-25 10:37:35.837 UTC,-1,26
68921494,0,2,2021-08-25 10:50:20.68 UTC,1,26
68933098,0,2,2021-08-26 05:45:53.407 UTC,1,26
68995187,1,2,2021-08-31 08:18:49.71 UTC,0,26
69005466,1,2,2021-08-31 21:25:26.22 UTC,0,26
69025647,1,2,2021-09-02 07:09:29.023 UTC,0,26
69029624,0,2,2021-09-02 11:42:59.793 UTC,0,26
69053219,1,2,2021-09-04 07:22:31.37 UTC,0,26
69065498,1,2,2021-09-05 17:00:50.68 UTC,1,26
69069593,0,2,2021-09-06 05:40:52.963 UTC,0,26
69085191,1,2,2021-09-07 08:55:46.867 UTC,0,26
69105243,0,2,2021-09-08 14:48:03.373 UTC,0,26
69106017,1,2,2021-09-08 15:39:39.533 UTC,0,26
69168854,0,2,2021-09-13 20:38:11.187 UTC,0,26
69177050,1,2,2021-09-14 11:37:50.203 UTC,0,26
